,Condition,Owner,Size,Type,Quality,week
2783,O,2,2,DRY,CLASE B-C,2
2784,O,2,2,DRY,CLASE B-C,2
2785,D,2,2,DRY,CLASE B-C,2
2786,O,2,2,DRY,CLASE B-C,2
2787,O,2,2,DRY,CLASE B-C,2
2788,O,2,2,DRY,CLASE B-C,2
2789,O,2,2,DRY,CLASE B-C,2
2790,O,2,2,DRY,CLASE B-C,2
2791,O,2,2,DRY,CLASE B-C,2
2792,O,2,2,DRY,CLASE B-C,2
2793,O,2,2,DRY,CLASE B-C,2
2794,O,2,2,DRY,CLASE B-C,2
2795,O,2,2,DRY,CLASE B-C,2
2796,O,2,2,DRY,CLASE B-C,2
2797,O,2,2,DRY,CLASE B-C,2
2798,O,2,2,DRY,CLASE B-C,2
2799,O,2,2,DRY,CLASE B-C,2
2800,O,2,2,DRY,CLASE B-C,2
2801,O,2,2,DRY,CLASE B-C,2
2802,O,2,2,DRY,CLASE B-C,2
2803,O,2,2,DRY,CLASE B-C,2
2804,O,2,2,DRY,CLASE B-C,2
2805,O,2,2,DRY,CLASE B-C,2
2806,O,2,2,DRY,CLASE B-C,2
2807,O,2,2,DRY,CLASE B-C,2
2808,O,2,2,DRY,CLASE B-C,2
2809,I,2,1,DRY,INSPECTION,2
2810,O,2,2,DRY,CLASE A,2
2811,I,2,1,DRY,INSPECTION,2
2812,O,2,2,DRY,CLASE B-C,2
2813,O,2,2,DRY,CLASE B-C,2
2814,O,2,2,DRY,CLASE B-C,2
2815,O,2,2,DRY,CLASE B-C,2
2816,O,2,2,DRY,CLASE B-C,2
2817,O,2,2,DRY,CLASE A,2
2818,O,2,2,DRY,CLASE A,2
2819,I,2,2,DRY,CLASE B-C,2
2820,O,2,2,DRY,CLASE B-C,2
2821,O,2,2,DRY,CLASE B-C,2
2822,I,2,2,DRY,INSPECTION,2
2823,O,2,2,DRY,CLASE B-C,2
2824,O,2,2,DRY,CLASE B-C,2
2825,O,2,2,DRY,CLASE B-C,2
2826,O,2,2,DRY,CLASE B-C,2
2827,O,2,2,DRY,CLASE B-C,2
2828,O,2,2,DRY,CLASE B-C,2
2829,O,2,2,DRY,CLASE B-C,2
2830,O,2,2,DRY,CLASE B-C,2
2831,O,2,2,DRY,CLASE B-C,2
2832,O,2,2,DRY,CLASE B-C,2
2833,O,2,2,DRY,CLASE B-C,2
2834,D,2,2,DRY,CLASE B-C,2
2835,O,2,2,DRY,CLASE B-C,2
2836,O,2,2,DRY,CLASE B-C,2
2837,O,2,2,DRY,CLASE B-C,2
2838,O,2,2,DRY,CLASE B-C,2
2839,O,2,2,DRY,CLASE B-C,2
2840,O,2,2,DRY,CLASE B-C,2
2841,O,2,2,DRY,CLASE B-C,2
2842,O,2,2,DRY,CLASE B-C,2
2843,O,2,2,DRY,CLASE B-C,2
2844,O,2,2,DRY,CLASE B-C,2
2845,O,2,2,DRY,CLASE B-C,2
2846,O,2,2,DRY,CLASE B-C,2
2847,O,2,2,DRY,CLASE B-C,2
2848,O,2,2,DRY,CLASE B-C,2
2849,O,2,2,DRY,CLASE B-C,2
2850,O,2,2,DRY,CLASE B-C,2
2851,O,2,2,DRY,CLASE B-C,2
2852,O,2,2,DRY,CLASE B-C,2
2853,O,2,2,DRY,CLASE B-C,2
2854,D,2,2,DRY,CLASE B-C,2
2855,O,2,2,DRY,CLASE B-C,2
2856,O,2,2,DRY,CLASE B-C,2
2857,O,2,2,DRY,CLASE B-C,2
2858,O,2,2,DRY,CLASE B-C,2
2859,O,2,2,DRY,CLASE B-C,2
2860,O,2,2,DRY,CLASE B-C,2
2861,D,2,2,DRY,CLASE B-C,2
2862,O,2,2,DRY,CLASE B-C,2
2863,O,2,2,DRY,CLASE B-C,2
2864,O,2,2,DRY,CLASE B-C,2
2865,O,2,2,DRY,CLASE B-C,2
2866,O,2,2,DRY,CLASE B-C,2
2867,O,2,2,DRY,CLASE B-C,2
2868,O,2,2,DRY,CLASE B-C,2
2869,O,2,2,DRY,CLASE B-C,2
2870,O,2,2,DRY,CLASE B-C,2
2871,O,2,2,DRY,CLASE B-C,2
2872,O,2,2,DRY,CLASE B-C,2
2873,O,2,2,DRY,CLASE B-C,2
2874,O,2,2,DRY,CLASE B-C,2
2875,O,2,2,DRY,CLASE B-C,2
2876,I,2,2,DRY,INSPECTION,2
2877,O,2,2,DRY,CLASE B-C,2
2878,O,2,2,DRY,CLASE B-C,2
2879,O,2,2,DRY,CLASE B-C,2
2880,O,2,2,DRY,CLASE B-C,2
2881,D,2,2,DRY,CLASE B-C,2
2882,O,2,2,DRY,CLASE B-C,2
2883,O,2,2,DRY,CLASE B-C,2
2884,O,2,2,DRY,CLASE B-C,2
2885,O,2,2,DRY,CLASE B-C,2
2886,O,2,2,DRY,CLASE B-C,2
2887,O,2,2,DRY,CLASE B-C,2
2888,D,2,2,DRY,CLASE B-C,2
2889,O,2,2,DRY,CLASE B-C,2
2890,O,2,2,DRY,CLASE B-C,2
2891,O,2,2,DRY,CLASE B-C,2
2892,O,2,2,DRY,CLASE B-C,2
2893,O,2,2,DRY,CLASE B-C,2
2894,O,2,2,DRY,CLASE B-C,2
2895,I,2,2,DRY,CLASE B-C,2
2896,O,2,2,DRY,CLASE B-C,2
2897,O,2,2,DRY,CLASE B-C,2
2898,O,2,2,DRY,CLASE B-C,2
2899,O,2,2,DRY,CLASE B-C,2
2900,O,2,2,DRY,CLASE B-C,2
2901,O,2,2,DRY,CLASE B-C,2
2902,O,2,2,DRY,CLASE B-C,2
2903,O,2,2,DRY,CLASE B-C,2
2904,O,2,2,DRY,CLASE B-C,2
2905,O,2,2,DRY,CLASE B-C,2
2906,O,2,2,DRY,CLASE B-C,2
2907,O,2,2,DRY,CLASE B-C,2
2908,O,2,2,DRY,CLASE B-C,2
2909,O,2,2,DRY,CLASE B-C,2
2910,O,2,2,DRY,CLASE B-C,2
2911,I,2,1,DRY,INSPECTION,2
2912,O,2,2,DRY,CLASE B-C,2
2913,O,2,2,DRY,CLASE B-C,2
2914,O,2,2,DRY,CLASE B-C,2
2915,O,2,2,DRY,CLASE B-C,2
2916,O,2,2,DRY,CLASE B-C,2
2917,D,2,2,DRY,CLASE B-C,2
2918,O,2,2,DRY,CLASE B-C,2
2919,O,2,2,DRY,CLASE B-C,2
2920,O,2,2,DRY,CLASE B-C,2
2921,O,2,2,DRY,CLASE B-C,2
2922,D,2,2,DRY,CLASE B-C,2
2923,D,2,2,DRY,CLASE B-C,2
2924,O,2,2,DRY,CLASE B-C,2
2925,O,2,2,DRY,CLASE B-C,2
2926,O,2,2,DRY,CLASE B-C,2
2927,O,2,2,DRY,CLASE B-C,2
2928,O,2,2,DRY,CLASE B-C,2
2929,O,2,2,DRY,CLASE B-C,2
2930,O,2,2,DRY,CLASE B-C,2
2931,O,2,2,DRY,CLASE B-C,2
2932,O,2,2,DRY,CLASE B-C,2
2933,D,2,2,DRY,CLASE B-C,2
2934,O,2,2,DRY,CLASE B-C,2
2935,O,2,2,DRY,CLASE B-C,2
2936,O,2,2,DRY,CLASE D,2
2937,O,2,2,DRY,CLASE B-C,2
2938,O,2,2,DRY,CLASE B-C,2
2939,O,2,2,DRY,CLASE B-C,2
2940,O,2,2,DRY,CLASE B-C,2
2941,O,2,2,DRY,CLASE B-C,2
2942,O,2,2,DRY,CLASE B-C,2
2943,O,2,2,DRY,CLASE B-C,2
2944,O,2,2,DRY,CLASE B-C,2
2945,O,2,2,DRY,CLASE B-C,2
2946,O,2,2,DRY,CLASE B-C,2
2947,O,2,2,DRY,CLASE B-C,2
2948,D,2,2,DRY,CLASE B-C,2
2949,O,2,2,DRY,CLASE B-C,2
2950,O,2,2,DRY,CLASE B-C,2
2951,O,2,2,DRY,CLASE B-C,2
2952,O,2,2,DRY,CLASE B-C,2
2953,D,2,2,DRY,CLASE B-C,2
2954,O,2,2,DRY,CLASE B-C,2
2955,O,2,2,DRY,CLASE B-C,2
2956,D,2,2,DRY,CLASE B-C,2
2957,O,2,2,DRY,CLASE B-C,2
2958,O,2,2,DRY,CLASE B-C,2
2959,O,2,2,DRY,CLASE B-C,2
2960,O,2,2,DRY,CLASE B-C,2
2961,O,2,2,DRY,CLASE B-C,2
2962,O,2,2,DRY,CLASE B-C,2
2963,O,2,2,DRY,CLASE B-C,2
2964,O,2,2,DRY,CLASE B-C,2
2965,I,2,2,DRY,CLASE B-C,2
2966,O,2,2,DRY,CLASE B-C,2
2967,O,5,2,DRY,CLASE B-C,2
2968,O,5,2,DRY,CLASE B-C,2
2969,O,5,2,DRY,CLASE B-C,2
2970,O,5,2,DRY,CLASE B-C,2
2971,O,5,2,DRY,CLASE B-C,2
2972,I,5,1,DRY,INSPECTION,2
2973,O,5,2,DRY,CLASE D,2
2974,O,5,2,DRY,CLASE B-C,2
2975,O,5,2,DRY,CLASE B-C,2
2976,O,2,2,DRY,CLASE B-C,2
2977,O,2,2,DRY,CLASE B-C,2
2978,O,3,2,DRY,CLASE B-C,2
2979,O,3,2,DRY,CLASE B-C,2
2980,O,3,2,DRY,CLASE B-C,2
2981,O,3,2,DRY,CLASE B-C,2
2982,O,3,2,DRY,CLASE B-C,2
2983,O,3,2,DRY,CLASE B-C,2
2984,I,3,1,DRY,INSPECTION,2
2985,O,3,2,DRY,CLASE B-C,2
2986,D,3,2,DRY,CLASE B-C,2
2987,O,3,2,DRY,CLASE B-C,2
2988,O,3,2,DRY,CLASE B-C,2
2989,D,3,2,DRY,CLASE B-C,2
2990,D,3,2,DRY,CLASE B-C,2
2991,O,3,2,DRY,CLASE B-C,2
2992,O,3,2,DRY,CLASE B-C,2
2993,O,3,2,DRY,CLASE B-C,2
2994,O,3,2,DRY,CLASE B-C,2
2995,O,3,2,DRY,CLASE B-C,2
2996,O,3,2,DRY,CLASE B-C,2
2997,D,3,2,DRY,CLASE B-C,2
2998,O,3,2,DRY,CLASE B-C,2
2999,O,3,2,DRY,CLASE B-C,2
3000,O,3,2,DRY,CLASE B-C,2
3001,O,3,2,DRY,CLASE B-C,2
3002,O,3,2,DRY,CLASE B-C,2
3003,I,3,2,DRY,INSPECTION,2
3004,O,3,2,DRY,CLASE B-C,2
3005,O,3,2,DRY,CLASE B-C,2
3006,O,3,2,DRY,CLASE B-C,2
3007,D,3,2,DRY,CLASE B-C,2
3008,O,3,2,DRY,CLASE B-C,2
3009,O,3,2,DRY,CLASE B,2
3010,O,3,2,DRY,CLASE B-C,2
3011,O,3,2,DRY,CLASE B-C,2
3012,I,3,2,DRY,INSPECTION,2
3013,O,3,2,DRY,CLASE B,2
3014,O,3,2,DRY,CLASE A,2
3015,O,3,2,DRY,CLASE A,2
3016,O,3,2,DRY,CLASE A,2
3017,O,3,2,DRY,CLASE B-C,2
3018,O,3,2,DRY,CLASE B-C,2
3019,O,3,2,DRY,CLASE A,2
3020,O,3,2,DRY,CLASE A,2
3021,O,3,2,DRY,CLASE B-C,2
3022,O,3,2,DRY,CLASE A,2
3023,O,3,2,DRY,CLASE B-C,2
3024,O,3,2,DRY,CLASE B-C,2
3025,O,3,2,DRY,CLASE A,2
3026,O,3,2,DRY,CLASE B-C,2
3027,O,3,2,DRY,CLASE B-C,2
3028,O,3,2,DRY,CLASE A,2
3029,O,3,2,DRY,CLASE B-C,2
3030,O,3,2,DRY,CLASE B-C,2
3031,O,3,2,DRY,CLASE B-C,2
3032,O,3,2,DRY,CLASE A,2
3033,O,3,2,DRY,CLASE B-C,2
3034,O,3,2,DRY,CLASE B-C,2
3035,O,3,2,DRY,CLASE B-C,2
3036,O,3,2,DRY,CLASE B-C,2
3037,O,3,2,DRY,CLASE B-C,2
3038,O,3,2,DRY,CLASE B-C,2
3039,O,3,2,DRY,CLASE A,2
3040,O,3,2,DRY,CLASE A,2
3041,I,3,2,DRY,INSPECTION,2
3042,O,3,2,DRY,CLASE B-C,2
3043,O,3,2,DRY,CLASE B-C,2
3044,O,3,2,DRY,CLASE B-C,2
3045,O,3,2,DRY,CLASE B-C,2
3046,O,3,2,DRY,CLASE B-C,2
3047,O,3,2,DRY,CLASE A,2
3048,O,3,2,DRY,CLASE B-C,2
3049,D,3,2,DRY,CLASE B-C,2
3050,O,3,2,DRY,CLASE B-C,2
3051,O,3,2,DRY,CLASE B-C,2
3052,O,3,2,DRY,CLASE B-C,2
3053,O,3,2,DRY,CLASE B-C,2
3054,I,3,2,DRY,INSPECTION,2
3055,O,3,2,DRY,CLASE B-C,2
3056,O,3,2,DRY,CLASE B-C,2
3057,O,3,2,DRY,CLASE B-C,2
3058,O,3,2,DRY,CLASE B-C,2
3059,I,3,1,DRY,INSPECTION,2
3060,O,3,2,DRY,CLASE B-C,2
3061,O,3,2,DRY,CLASE B-C,2
3062,O,3,2,DRY,CLASE B-C,2
3063,O,3,2,DRY,CLASE B-C,2
3064,O,8,2,RF,CLASE B-C,2
3065,D,8,2,RF,CLASE B-C,2
3066,D,6,2,DRY,CLASE B-C,2
3067,I,6,2,DRY,INSPECTION,2
3068,O,6,2,RF,CLASE B-C,2
3069,O,6,2,RF,CLASE B-C,2
3070,O,6,2,DRY,CLASE B-C,2
3071,O,6,2,DRY,CLASE B-C,2
3072,D,6,2,DRY,CLASE B-C,2
3073,O,6,2,DRY,CLASE B-C,2
3074,D,6,2,DRY,CLASE D,2
3075,O,6,2,RF,CLASE B-C,2
3076,O,6,2,DRY,CLASE B-C,2
3077,D,6,2,DRY,CLASE B-C,2
3078,O,6,2,DRY,CLASE B-C,2
3079,O,6,2,DRY,CLASE B-C,2
3080,O,6,2,DRY,CLASE B-C,2
3081,D,6,2,DRY,CLASE B-C,2
3082,O,6,2,DRY,CLASE B-C,2
3083,O,6,2,DRY,CLASE B-C,2
3084,D,6,2,DRY,CLASE B-C,2
3085,O,6,2,DRY,CLASE B-C,2
3086,D,6,2,DRY,CLASE B-C,2
3087,D,6,2,DRY,CLASE B-C,2
3088,O,6,2,DRY,CLASE B-C,2
3089,I,6,2,DRY,INSPECTION,2
3090,D,6,2,DRY,CLASE B-C,2
3091,O,6,2,DRY,CLASE B-C,2
3092,D,6,2,DRY,CLASE B-C,2
3093,D,6,2,DRY,CLASE B-C,2
3094,O,6,2,DRY,CLASE B-C,2
3095,O,6,2,DRY,CLASE B-C,2
3096,D,6,2,DRY,CLASE B-C,2
3097,O,6,2,DRY,CLASE B-C,2
3098,O,6,2,DRY,CLASE B-C,2
3099,D,6,2,DRY,CLASE B-C,2
3100,O,6,2,DRY,CLASE B-C,2
3101,D,6,2,DRY,CLASE B-C,2
3102,D,6,2,DRY,CLASE B-C,2
3103,D,6,2,DRY,CLASE B-C,2
3104,O,6,2,DRY,CLASE B-C,2
3105,I,6,1,DRY,INSPECTION,2
3106,I,6,2,RF,INSPECTION,2
3107,O,6,2,DRY,CLASE B-C,2
3108,O,6,2,DRY,CLASE B-C,2
3109,D,6,2,DRY,CLASE B-C,2
3110,O,6,2,DRY,CLASE B-C,2
3111,O,6,2,DRY,CLASE B-C,2
3112,O,6,2,RF,CLASE B-C,2
3113,O,6,2,RF,CLASE B-C,2
3114,O,6,2,DRY,CLASE B-C,2
3115,D,6,2,RF,CLASE B-C,2
3116,D,6,2,RF,CLASE B-C,2
3117,O,6,2,DRY,CLASE B-C,2
3118,O,6,2,DRY,CLASE B-C,2
3119,D,6,2,DRY,CLASE B-C,2
3120,D,6,2,RF,CLASE B-C,2
3121,O,6,2,RF,CLASE B-C,2
3122,O,6,2,RF,CLASE B-C,2
3123,O,6,2,RF,CLASE B-C,2
3124,O,6,2,RF,CLASE B-C,2
3125,I,6,2,DRY,INSPECTION,2
3126,O,6,2,DRY,CLASE B-C,2
3127,D,6,2,DRY,CLASE B-C,2
3128,O,6,2,DRY,CLASE A,2
3129,O,6,2,RF,CLASE B-C,2
3130,O,6,2,DRY,CLASE B-C,2
3131,O,6,2,DRY,CLASE B-C,2
3132,D,6,2,DRY,CLASE B-C,2
3133,O,6,2,DRY,CLASE B-C,2
3134,O,6,2,DRY,CLASE B-C,2
3135,D,6,2,DRY,CLASE B-C,2
3136,D,6,2,DRY,CLASE B-C,2
3137,O,6,1,DRY,CLASE B-C,2
3138,I,6,1,DRY,INSPECTION,2
3139,I,6,1,DRY,INSPECTION,2
3140,I,6,1,DRY,INSPECTION,2
3141,I,6,1,DRY,INSPECTION,2
3142,O,6,2,DRY,CLASE A,2
3143,O,6,2,DRY,CLASE B,2
3144,O,6,2,DRY,CLASE B-C,2
3145,O,6,2,DRY,CLASE B-C,2
3146,O,6,2,DRY,CLASE B-C,2
3147,O,6,2,DRY,CLASE B-C,2
3148,O,6,2,DRY,CLASE B-C,2
3149,O,6,2,DRY,CLASE B-C,2
3150,O,6,2,DRY,CLASE B-C,2
3151,D,6,2,DRY,CLASE B-C,2
3152,O,6,2,DRY,CLASE B-C,2
3153,O,6,2,DRY,CLASE B-C,2
3154,D,6,2,DRY,CLASE D,2
3155,O,6,2,DRY,CLASE B-C,2
3156,D,6,2,DRY,CLASE B-C,2
3157,D,6,2,DRY,CLASE B-C,2
3158,D,6,2,DRY,CLASE B-C,2
3159,O,6,2,DRY,CLASE B-C,2
3160,O,6,2,DRY,CLASE B-C,2
3161,D,6,2,DRY,CLASE B-C,2
3162,O,6,2,DRY,CLASE B-C,2
3163,D,6,2,DRY,CLASE B-C,2
3164,D,6,2,DRY,CLASE D,2
3165,O,6,2,RF,CLASE B-C,2
3166,O,6,2,DRY,CLASE B-C,2
3167,O,6,2,DRY,CLASE B-C,2
3168,O,6,2,DRY,CLASE B-C,2
3169,I,6,1,DRY,INSPECTION,2
3170,I,6,1,DRY,INSPECTION,2
3171,O,6,2,RF,CLASE B-C,2
3172,D,6,2,DRY,CLASE B-C,2
3173,D,6,2,DRY,CLASE B-C,2
3174,O,6,2,DRY,CLASE B-C,2
3175,D,6,2,DRY,CLASE B-C,2
3176,O,6,2,DRY,CLASE B-C,2
3177,O,6,2,DRY,CLASE B-C,2
3178,D,6,2,DRY,CLASE B-C,2
3179,I,6,2,RF,CLASE B-C,2
3180,D,6,2,DRY,CLASE B-C,2
3181,D,6,2,DRY,CLASE B-C,2
3182,D,6,2,DRY,CLASE B-C,2
3183,D,6,2,DRY,CLASE D,2
3184,D,6,2,DRY,CLASE B-C,2
3185,O,6,2,DRY,CLASE B-C,2
3186,O,6,2,RF,CLASE B-C,2
3187,O,6,2,DRY,CLASE B-C,2
3188,D,6,2,DRY,CLASE D,2
3189,O,6,2,DRY,CLASE B-C,2
3190,O,6,2,DRY,CLASE B-C,2
3191,O,6,2,DRY,CLASE B-C,2
3192,O,7,2,DRY,CLASE B-C,2
3193,I,7,2,DRY,INSPECTION,2
3194,O,7,2,DRY,CLASE B-C,2
3195,O,7,2,DRY,CLASE B-C,2
3196,O,7,2,DRY,CLASE B-C,2
3197,O,7,2,DRY,CLASE B-C,2
3198,D,7,2,DRY,CLASE B-C,2
3199,O,7,2,DRY,CLASE B-C,2
3200,D,7,2,DRY,CLASE D,2
3201,I,7,2,DRY,INSPECTION,2
3202,D,7,2,DRY,CLASE B-C,2
3203,O,7,2,DRY,CLASE B-C,2
3204,O,7,2,DRY,CLASE B-C,2
3205,O,7,2,DRY,CLASE B-C,2
3206,O,7,2,DRY,CLASE B-C,2
3207,D,7,2,DRY,CLASE B-C,2
3208,O,7,2,DRY,CLASE B-C,2
3209,O,7,2,DRY,CLASE B-C,2
3210,O,7,2,DRY,CLASE B-C,2
3211,O,7,2,DRY,CLASE B-C,2
3212,O,7,2,DRY,CLASE B-C,2
3213,O,7,2,DRY,CLASE B-C,2
3214,I,7,2,DRY,CLASE B-C,2
3215,O,7,2,DRY,CLASE B-C,2
3216,O,7,2,DRY,CLASE B-C,2
3217,I,7,2,DRY,INSPECTION,2
3218,O,7,2,DRY,CLASE B-C,2
3219,O,7,2,DRY,CLASE B-C,2
3220,I,7,2,DRY,INSPECTION,2
3221,O,7,2,DRY,CLASE B-C,2
3222,O,7,2,DRY,CLASE B-C,2
3223,O,7,2,DRY,CLASE B-C,2
3224,D,7,2,DRY,CLASE B-C,2
3225,O,7,2,DRY,CLASE B-C,2
3226,O,7,2,DRY,CLASE B-C,2
3227,O,7,2,DRY,CLASE B-C,2
3228,O,7,2,DRY,CLASE B-C,2
3229,I,7,2,DRY,INSPECTION,2
3230,O,7,2,DRY,CLASE B-C,2
3231,O,7,2,DRY,CLASE B-C,2
3232,O,7,2,DRY,CLASE B-C,2
3233,O,7,2,DRY,CLASE B-C,2
3234,O,7,2,DRY,CLASE B-C,2
3235,O,7,2,DRY,CLASE B-C,2
3236,O,7,2,DRY,CLASE B-C,2
3237,O,7,2,DRY,CLASE B-C,2
3238,O,7,2,DRY,CLASE B-C,2
3239,O,7,2,DRY,CLASE B-C,2
3240,O,7,2,DRY,CLASE B-C,2
3241,D,3,2,DRY,CLASE B-C,2
3242,O,3,2,DRY,CLASE B-C,2
3243,O,7,2,DRY,CLASE B-C,2
3244,D,2,2,DRY,CLASE B-C,2
3245,O,2,2,DRY,CLASE B-C,2
3246,O,2,2,DRY,CLASE B-C,2
3247,O,2,2,DRY,CLASE B-C,2
3248,O,2,2,DRY,CLASE B-C,2
3249,O,2,2,DRY,CLASE B-C,2
3250,O,2,2,DRY,CLASE B-C,2
3251,O,2,2,DRY,CLASE B-C,2
3252,O,4,2,DRY,CLASE B-C,2
3253,O,4,2,DRY,CLASE B-C,2
3254,O,4,2,DRY,CLASE D,2
3255,O,4,2,DRY,CLASE B-C,2
3256,O,4,2,DRY,CLASE B-C,2
3257,O,4,2,DRY,CLASE B-C,2
3258,O,4,2,DRY,CLASE B-C,2
3259,O,4,2,DRY,CLASE B-C,2
3260,O,4,2,DRY,CLASE B-C,2
3261,O,4,2,DRY,CLASE B-C,2
3262,O,4,2,DRY,CLASE B-C,2
3263,D,4,2,DRY,CLASE B-C,2
3264,O,4,2,DRY,CLASE B-C,2
3265,O,4,2,DRY,CLASE B-C,2
3266,O,4,2,DRY,CLASE B-C,2
3267,D,4,2,DRY,CLASE B-C,2
3268,D,4,2,DRY,CLASE B-C,2
3269,O,4,2,DRY,CLASE B-C,2
3270,O,4,2,DRY,CLASE B-C,2
3271,D,4,2,DRY,CLASE B-C,2
3272,O,4,2,DRY,CLASE B-C,2
3273,O,4,2,DRY,CLASE B-C,2
3274,O,4,2,DRY,CLASE B-C,2
3275,O,4,2,DRY,CLASE B-C,2
3276,O,4,2,DRY,CLASE B-C,2
3277,D,4,2,DRY,CLASE B-C,2
3278,O,4,2,DRY,CLASE B-C,2
3279,O,4,2,DRY,CLASE B-C,2
3280,O,4,2,DRY,CLASE B-C,2
3281,O,4,2,DRY,CLASE B-C,2
3282,O,4,2,DRY,CLASE B-C,2
3283,O,4,2,DRY,CLASE B-C,2
3284,O,4,2,DRY,CLASE B-C,2
3285,O,4,2,DRY,CLASE B-C,2
3286,O,4,2,DRY,CLASE B-C,2
3287,O,4,2,DRY,CLASE B-C,2
3288,O,4,2,DRY,CLASE B-C,2
3289,D,4,2,DRY,CLASE B-C,2
3290,O,4,2,DRY,CLASE B-C,2
3291,O,4,2,DRY,CLASE B-C,2
3292,D,4,2,DRY,CLASE B-C,2
3293,O,4,2,DRY,CLASE B-C,2
3294,O,4,2,DRY,CLASE B-C,2
3295,O,4,2,DRY,CLASE B-C,2
3296,D,4,2,DRY,CLASE B-C,2
3297,O,4,2,DRY,CLASE B-C,2
3298,O,4,2,DRY,CLASE B-C,2
3299,O,4,2,DRY,CLASE B-C,2
3300,O,4,2,DRY,CLASE B-C,2
3301,O,4,2,DRY,CLASE B-C,2
3302,O,4,2,DRY,CLASE B-C,2
3303,O,4,2,DRY,CLASE B-C,2
3304,O,4,2,DRY,CLASE B-C,2
3305,I,4,2,DRY,CLASE B-C,2
3306,D,4,2,DRY,CLASE B-C,2
3307,O,4,2,DRY,CLASE B-C,2
3308,O,4,2,DRY,CLASE B-C,2
3309,O,4,2,DRY,CLASE B-C,2
3310,O,4,2,DRY,CLASE B-C,2
3311,O,4,2,DRY,CLASE B-C,2
3312,D,4,2,DRY,CLASE B-C,2
3313,O,4,2,DRY,CLASE B-C,2
3314,O,4,2,DRY,CLASE B-C,2
3315,O,4,2,DRY,CLASE B-C,2
3316,O,4,2,DRY,CLASE B-C,2
3317,O,4,2,DRY,CLASE B-C,2
3318,O,4,2,DRY,CLASE B-C,2
3319,O,4,2,DRY,CLASE B-C,2
3320,O,4,2,DRY,CLASE B-C,2
3321,O,4,2,DRY,CLASE B-C,2
3322,O,4,2,DRY,CLASE B-C,2
3323,O,4,2,DRY,CLASE B-C,2
3324,O,4,2,DRY,CLASE B-C,2
3325,O,4,2,DRY,CLASE B-C,2
3326,D,4,2,DRY,CLASE B-C,2
3327,O,4,2,DRY,CLASE B-C,2
3328,O,4,2,DRY,CLASE B-C,2
3329,O,4,2,DRY,CLASE B-C,2
3330,O,4,2,DRY,CLASE B-C,2
3331,D,4,2,DRY,CLASE B-C,2
3332,O,4,2,DRY,CLASE B-C,2
3333,D,4,2,DRY,CLASE B-C,2
3334,O,4,2,DRY,CLASE B-C,2
3335,O,4,2,DRY,CLASE B-C,2
3336,O,4,2,DRY,CLASE B-C,2
3337,O,4,2,DRY,CLASE B-C,2
3338,O,4,2,DRY,CLASE B-C,2
3339,O,4,2,DRY,CLASE B-C,2
3340,O,4,2,DRY,CLASE B-C,2
3341,D,4,2,DRY,CLASE B-C,2
3342,O,4,2,DRY,CLASE B-C,2
3343,O,4,2,DRY,CLASE B-C,2
3344,O,4,2,DRY,CLASE B-C,2
3345,O,4,2,DRY,CLASE B-C,2
3346,D,4,2,DRY,CLASE B-C,2
3347,O,4,2,DRY,CLASE B-C,2
3348,D,4,2,DRY,CLASE B-C,2
3349,O,4,2,DRY,CLASE B-C,2
3350,O,4,2,DRY,CLASE B-C,2
3351,O,9,2,DRY,CLASE B-C,2
3352,O,1,2,DRY,CLASE B-C,2
3353,O,1,2,DRY,CLASE B-C,2
3354,O,4,1,DRY,CLASE D,2
3355,O,4,1,DRY,CLASE B-C,2
3356,I,4,1,DRY,INSPECTION,2
3357,O,4,2,DRY,CLASE B-C,2
3358,O,4,1,DRY,CLASE B-C,2
3359,O,4,1,DRY,CLASE B-C,2
3360,O,4,2,DRY,CLASE B-C,2
3361,O,4,2,DRY,CLASE B-C,2
3362,O,9,1,DRY,CLASE B-C,2
3363,I,9,1,DRY,INSPECTION,2
3364,I,9,1,DRY,INSPECTION,2
3365,I,9,1,DRY,INSPECTION,2
3366,I,9,1,DRY,INSPECTION,2
3367,O,9,2,DRY,CLASE B-C,2
3368,O,9,2,DRY,CLASE B-C,2
3369,O,9,2,DRY,CLASE B-C,2
3370,O,2,2,DRY,CLASE B-C,2
3371,O,2,2,DRY,CLASE B-C,2
3372,I,2,2,DRY,INSPECTION,2
3373,O,2,2,DRY,CLASE B-C,2
3374,O,2,2,DRY,CLASE B-C,2
3375,O,2,2,DRY,CLASE B-C,2
3376,O,2,2,DRY,CLASE B-C,2
3377,O,2,2,DRY,CLASE B-C,2
3378,O,2,2,DRY,CLASE B-C,2
3379,D,2,2,DRY,CLASE B-C,2
3380,I,2,2,DRY,CLASE B-C,2
3381,O,2,2,DRY,CLASE B-C,2
3382,O,2,2,DRY,CLASE B-C,2
3383,O,2,2,DRY,CLASE B-C,2
3384,O,2,2,DRY,CLASE B-C,2
3385,O,2,2,DRY,CLASE B-C,2
3386,O,2,2,DRY,CLASE B-C,2
3387,O,2,2,DRY,CLASE B-C,2
3388,O,2,2,DRY,CLASE B-C,2
3389,O,2,2,DRY,CLASE B-C,2
3390,D,2,2,DRY,CLASE B,2
3391,I,2,2,DRY,CLASE B-C,2
3392,O,2,2,DRY,CLASE B-C,2
3393,D,2,2,DRY,CLASE B-C,2
3394,O,2,2,DRY,CLASE B-C,2
