,Owner,Size,Type,Quality,DaysInDeposit,week
643,7,2,DRY,CLASE B-C,42,6
644,6,2,RF,CLASE B-C,38,6
645,1,1,DRY,INSPECTION,35,6
646,1,2,DRY,INSPECTION,34,6
647,1,2,DRY,INSPECTION,34,6
648,1,1,DRY,INSPECTION,35,6
649,2,2,DRY,CLASE B-C,41,6
650,2,2,DRY,CLASE B-C,41,6
651,2,2,DRY,CLASE B-C,34,6
652,2,2,DRY,CLASE B-C,34,6
653,2,2,DRY,CLASE B-C,41,6
654,2,2,DRY,CLASE B-C,37,6
655,2,2,DRY,CLASE B-C,41,6
656,2,2,DRY,INSPECTION,29,6
657,2,2,DRY,INSPECTION,31,6
658,2,2,DRY,CLASE B-C,41,6
659,2,2,DRY,INSPECTION,32,6
660,2,2,DRY,CLASE B-C,41,6
661,2,2,DRY,CLASE B-C,37,6
662,2,2,DRY,CLASE B-C,41,6
663,2,2,DRY,CLASE B-C,31,6
664,2,2,DRY,CLASE B-C,34,6
665,2,2,DRY,CLASE B-C,34,6
666,2,2,DRY,INSPECTION,34,6
667,2,2,DRY,CLASE B-C,41,6
668,2,2,DRY,CLASE B-C,41,6
669,2,2,DRY,CLASE B-C,41,6
670,2,2,DRY,CLASE B-C,41,6
671,2,2,DRY,CLASE B-C,41,6
672,2,2,DRY,CLASE B-C,41,6
673,2,2,DRY,CLASE B-C,41,6
674,2,2,DRY,INSPECTION,34,6
675,2,2,DRY,CLASE B-C,34,6
676,2,2,DRY,INSPECTION,30,6
677,2,2,DRY,INSPECTION,34,6
678,2,2,DRY,CLASE B-C,35,6
679,2,2,DRY,CLASE B-C,37,6
680,2,2,DRY,CLASE B-C,41,6
681,2,2,DRY,CLASE B-C,41,6
682,2,1,DRY,INSPECTION,29,6
683,2,2,DRY,CLASE B-C,41,6
684,2,2,DRY,CLASE B-C,41,6
685,2,2,DRY,CLASE B-C,34,6
686,2,2,DRY,CLASE B-C,37,6
687,2,2,DRY,INSPECTION,39,6
688,2,2,DRY,CLASE B-C,41,6
689,2,2,DRY,CLASE B-C,41,6
690,2,2,DRY,CLASE B-C,41,6
691,6,2,DRY,CLASE B-C,24,6
692,1,2,DRY,CLASE B-C,38,6
693,1,2,DRY,CLASE B-C,38,6
694,1,2,DRY,INSPECTION,38,6
695,1,2,DRY,INSPECTION,34,6
696,1,2,DRY,INSPECTION,34,6
697,1,2,DRY,INSPECTION,34,6
698,1,2,DRY,INSPECTION,34,6
699,1,2,DRY,INSPECTION,34,6
700,1,2,DRY,INSPECTION,32,6
701,1,2,DRY,INSPECTION,32,6
702,2,2,DRY,CLASE B-C,28,6
703,2,2,DRY,CLASE B-C,28,6
704,2,2,DRY,CLASE B-C,28,6
705,2,2,DRY,CLASE B-C,28,6
706,2,2,DRY,CLASE B-C,28,6
707,2,2,DRY,CLASE B-C,28,6
708,2,2,DRY,CLASE B-C,28,6
709,2,2,DRY,CLASE B-C,28,6
710,2,2,DRY,CLASE B-C,28,6
711,2,2,DRY,CLASE B-C,28,6
712,2,2,DRY,CLASE B-C,28,6
713,2,2,DRY,CLASE B-C,28,6
714,2,2,DRY,CLASE B-C,26,6
715,2,2,DRY,CLASE B-C,28,6
716,2,2,DRY,CLASE B-C,28,6
717,2,2,DRY,CLASE B-C,28,6
718,2,2,DRY,CLASE B-C,28,6
719,2,2,DRY,INSPECTION,30,6
720,2,2,DRY,CLASE B-C,28,6
721,2,2,DRY,CLASE B-C,28,6
722,2,2,DRY,INSPECTION,24,6
723,2,2,DRY,CLASE B-C,28,6
724,2,1,DRY,INSPECTION,27,6
725,2,2,DRY,CLASE B-C,28,6
726,2,2,DRY,CLASE B-C,28,6
727,2,2,DRY,CLASE B-C,28,6
728,2,2,DRY,CLASE B-C,28,6
729,2,2,DRY,INSPECTION,24,6
730,2,2,DRY,CLASE B-C,28,6
731,2,2,DRY,CLASE B-C,28,6
732,2,2,DRY,CLASE B-C,28,6
733,2,2,DRY,CLASE B-C,28,6
734,2,2,DRY,CLASE B-C,28,6
735,2,2,DRY,CLASE B-C,28,6
736,2,2,DRY,CLASE B-C,28,6
737,2,2,DRY,CLASE B-C,28,6
738,2,2,DRY,CLASE B-C,28,6
739,2,2,DRY,CLASE B-C,28,6
740,2,2,DRY,CLASE B-C,28,6
741,2,2,DRY,CLASE B-C,28,6
742,2,2,DRY,CLASE B-C,28,6
743,2,2,DRY,CLASE B-C,28,6
744,2,2,DRY,CLASE B-C,28,6
745,2,2,DRY,CLASE B-C,28,6
746,2,2,DRY,CLASE B-C,28,6
747,2,1,DRY,INSPECTION,29,6
748,2,2,DRY,CLASE B-C,28,6
749,2,2,DRY,CLASE B-C,28,6
750,2,2,DRY,CLASE B-C,26,6
751,2,2,DRY,CLASE B-C,28,6
752,2,2,DRY,CLASE B-C,28,6
753,2,2,DRY,CLASE B-C,28,6
754,2,2,DRY,CLASE B-C,28,6
755,2,2,DRY,INSPECTION,27,6
756,2,2,DRY,CLASE B-C,28,6
757,2,2,DRY,CLASE B-C,28,6
758,2,2,DRY,CLASE B-C,28,6
759,2,2,DRY,CLASE B-C,28,6
760,2,2,DRY,CLASE B-C,28,6
761,2,1,DRY,INSPECTION,27,6
762,2,2,DRY,CLASE B-C,28,6
763,2,2,DRY,CLASE B-C,28,6
764,2,2,DRY,CLASE B-C,28,6
765,2,2,DRY,CLASE A,28,6
766,2,2,DRY,CLASE B-C,28,6
767,2,2,DRY,CLASE B-C,28,6
768,5,2,DRY,CLASE B-C,30,6
769,5,2,DRY,CLASE B-C,30,6
770,5,2,DRY,CLASE B-C,30,6
771,5,2,DRY,CLASE B-C,30,6
772,5,2,DRY,CLASE B-C,30,6
773,5,2,DRY,INSPECTION,28,6
774,5,2,DRY,INSPECTION,30,6
775,5,2,DRY,CLASE B-C,30,6
776,1,1,DRY,CLASE B-C,28,6
777,1,1,DRY,INSPECTION,29,6
778,1,1,DRY,INSPECTION,28,6
779,1,1,DRY,CLASE B-C,28,6
780,1,1,DRY,INSPECTION,30,6
781,1,1,DRY,INSPECTION,29,6
782,1,1,DRY,CLASE B-C,28,6
783,1,1,DRY,INSPECTION,29,6
784,1,1,DRY,CLASE B-C,28,6
785,1,1,DRY,INSPECTION,29,6
786,1,1,DRY,INSPECTION,29,6
787,1,2,DRY,CLASE B-C,29,6
788,1,2,DRY,CLASE B-C,29,6
789,1,1,DRY,INSPECTION,28,6
790,1,1,DRY,CLASE B-C,28,6
791,1,1,DRY,INSPECTION,29,6
792,1,1,DRY,INSPECTION,29,6
793,1,1,DRY,INSPECTION,29,6
794,1,1,DRY,INSPECTION,29,6
795,1,2,DRY,INSPECTION,31,6
796,6,2,RF,CLASE B-C,27,6
797,6,2,RF,CLASE B-C,27,6
798,6,2,RF,CLASE B-C,27,6
799,1,2,DRY,CLASE B-C,25,6
800,1,2,DRY,CLASE B-C,25,6
801,1,2,DRY,CLASE A,25,6
802,1,2,DRY,CLASE B-C,24,6
803,1,2,DRY,CLASE B-C,25,6
804,1,2,DRY,CLASE B-C,25,6
805,1,2,DRY,CLASE B-C,25,6
806,1,2,DRY,CLASE B-C,24,6
807,1,2,DRY,CLASE B-C,24,6
808,1,2,DRY,CLASE B-C,25,6
809,1,2,DRY,CLASE B-C,24,6
810,1,2,DRY,CLASE B-C,25,6
811,1,2,DRY,CLASE B-C,25,6
812,1,2,DRY,CLASE B-C,25,6
813,1,2,DRY,CLASE B-C,25,6
814,1,2,DRY,CLASE B-C,24,6
815,1,2,DRY,CLASE B-C,25,6
816,1,2,DRY,CLASE B-C,25,6
817,1,2,DRY,CLASE B-C,25,6
818,1,2,DRY,CLASE B-C,24,6
819,1,2,DRY,CLASE B-C,25,6
820,1,2,DRY,CLASE B-C,25,6
821,1,2,DRY,CLASE B-C,25,6
822,1,2,DRY,CLASE B-C,25,6
823,1,2,DRY,CLASE B-C,25,6
824,1,2,DRY,CLASE B-C,25,6
825,1,2,DRY,CLASE B-C,25,6
826,1,2,DRY,CLASE B-C,25,6
827,1,2,DRY,CLASE B-C,25,6
828,1,2,DRY,CLASE B-C,24,6
829,1,2,DRY,CLASE B-C,25,6
830,1,2,DRY,CLASE B-C,25,6
831,1,2,DRY,CLASE B-C,25,6
832,1,2,DRY,CLASE B-C,25,6
833,1,2,DRY,CLASE B-C,25,6
834,1,2,DRY,CLASE B-C,25,6
835,1,2,DRY,CLASE B-C,25,6
836,1,2,DRY,CLASE B-C,22,6
837,1,2,DRY,CLASE B-C,22,6
838,1,2,DRY,CLASE B-C,22,6
839,1,2,DRY,CLASE B-C,22,6
840,1,2,DRY,CLASE B-C,22,6
841,1,2,DRY,CLASE B-C,22,6
842,1,2,DRY,CLASE B-C,22,6
843,1,2,DRY,CLASE B-C,22,6
844,1,2,DRY,CLASE B-C,22,6
845,1,2,DRY,CLASE B-C,22,6
846,9,2,RF,CLASE B-C,13,6
847,2,2,DRY,INSPECTION,19,6
848,2,2,DRY,INSPECTION,19,6
849,2,1,DRY,INSPECTION,15,6
850,2,1,DRY,INSPECTION,14,6
851,2,2,DRY,INSPECTION,19,6
852,2,2,DRY,INSPECTION,19,6
853,2,2,DRY,CLASE B-C,20,6
854,2,1,DRY,INSPECTION,12,6
855,2,1,DRY,INSPECTION,15,6
856,2,1,DRY,INSPECTION,14,6
857,2,1,DRY,INSPECTION,12,6
858,2,2,DRY,CLASE B-C,21,6
859,2,1,DRY,INSPECTION,8,6
860,2,1,DRY,INSPECTION,15,6
861,2,1,DRY,INSPECTION,15,6
862,2,1,DRY,INSPECTION,14,6
863,2,1,DRY,INSPECTION,15,6
864,2,2,DRY,INSPECTION,19,6
865,2,1,DRY,INSPECTION,15,6
866,5,2,DRY,CLASE B-C,6,6
867,5,2,DRY,CLASE B-C,13,6
868,5,2,DRY,CLASE B-C,7,6
869,1,1,DRY,INSPECTION,16,6
870,1,1,DRY,INSPECTION,15,6
871,1,1,DRY,INSPECTION,17,6
872,1,1,DRY,CLASE B-C,16,6
873,1,1,DRY,INSPECTION,13,6
874,1,1,DRY,INSPECTION,15,6
875,1,1,DRY,CLASE B-C,15,6
876,1,1,DRY,INSPECTION,13,6
877,1,1,DRY,CLASE B-C,15,6
878,1,1,DRY,INSPECTION,15,6
879,1,1,DRY,INSPECTION,16,6
880,1,1,DRY,CLASE B-C,15,6
881,1,1,DRY,INSPECTION,13,6
882,1,1,DRY,CLASE B-C,16,6
883,1,1,DRY,INSPECTION,14,6
884,8,2,DRY,CLASE B-C,10,6
885,7,2,DRY,CLASE B-C,11,6
886,7,2,DRY,CLASE B-C,11,6
887,7,2,DRY,CLASE B-C,11,6
888,7,2,DRY,CLASE B-C,11,6
889,7,2,DRY,CLASE B-C,11,6
890,7,2,DRY,CLASE B-C,11,6
891,7,2,DRY,CLASE B-C,11,6
892,7,2,DRY,CLASE B-C,11,6
893,7,2,DRY,CLASE B-C,11,6
894,7,2,DRY,CLASE B-C,11,6
895,7,2,DRY,CLASE B-C,11,6
896,7,2,DRY,CLASE B-C,11,6
897,7,2,DRY,CLASE B-C,11,6
898,7,2,DRY,CLASE B-C,11,6
899,7,2,DRY,CLASE B-C,11,6
900,7,2,DRY,CLASE B-C,11,6
901,7,2,DRY,CLASE B-C,11,6
902,7,2,RF,CLASE B-C,12,6
903,6,2,RF,INSPECTION,8,6
904,6,2,RF,CLASE B-C,8,6
905,6,2,RF,CLASE B-C,9,6
906,6,2,RF,CLASE B-C,8,6
907,6,2,RF,CLASE B-C,8,6
908,7,2,DRY,CLASE B-C,6,6
909,7,2,DRY,CLASE B-C,6,6
910,7,2,DRY,CLASE B-C,6,6
911,7,2,RF,CLASE B-C,8,6
912,7,2,DRY,CLASE B-C,4,6
913,7,2,DRY,CLASE B-C,4,6
914,7,2,DRY,CLASE B-C,6,6
915,7,2,DRY,CLASE B-C,6,6
916,7,2,DRY,CLASE B-C,6,6
917,7,2,DRY,CLASE B-C,6,6
918,7,2,DRY,CLASE B-C,3,6
919,7,2,DRY,CLASE B-C,6,6
920,7,2,DRY,CLASE B-C,6,6
921,7,2,DRY,CLASE B-C,6,6
922,7,2,DRY,CLASE B-C,6,6
923,7,2,DRY,CLASE B-C,6,6
924,7,2,DRY,CLASE B-C,6,6
925,7,2,DRY,CLASE B-C,6,6
926,7,2,DRY,CLASE B-C,6,6
927,7,2,DRY,CLASE B-C,4,6
928,7,2,DRY,CLASE B-C,6,6
929,7,2,DRY,CLASE B-C,6,6
930,7,2,DRY,CLASE B-C,4,6
931,7,2,DRY,CLASE B-C,6,6
932,7,2,DRY,CLASE B-C,6,6
933,7,2,DRY,CLASE B-C,6,6
934,7,2,DRY,CLASE B-C,6,6
935,7,2,DRY,CLASE B-C,6,6
936,7,2,DRY,CLASE B-C,6,6
937,7,2,DRY,CLASE B-C,6,6
938,7,2,DRY,CLASE B-C,4,6
939,7,2,RF,CLASE B-C,8,6
940,7,2,DRY,CLASE B-C,6,6
941,7,2,DRY,CLASE B-C,6,6
942,7,2,DRY,CLASE B-C,6,6
943,7,2,DRY,CLASE B-C,7,6
944,7,2,DRY,CLASE B-C,6,6
945,7,2,DRY,CLASE B-C,6,6
946,7,2,DRY,CLASE B-C,6,6
947,7,2,DRY,CLASE B-C,6,6
948,7,2,DRY,CLASE B-C,6,6
949,7,2,DRY,CLASE B-C,4,6
950,7,2,DRY,CLASE B-C,6,6
951,7,2,DRY,CLASE B-C,6,6
952,9,2,DRY,CLASE B-C,1,6
953,2,2,RF,CLASE B-C,6,6
954,2,2,DRY,CLASE B-C,4,6
955,2,2,DRY,CLASE B-C,4,6
956,2,2,DRY,CLASE B-C,4,6
957,2,2,DRY,INSPECTION,4,6
958,2,2,DRY,CLASE B-C,4,6
959,2,2,DRY,CLASE B-C,4,6
960,2,2,RF,CLASE B-C,5,6
961,2,2,RF,CLASE B-C,6,6
962,2,2,RF,CLASE B-C,6,6
963,2,2,DRY,CLASE B-C,4,6
964,2,2,RF,CLASE B-C,6,6
965,2,2,DRY,CLASE B-C,4,6
966,2,2,DRY,CLASE B-C,1,6
967,2,2,DRY,CLASE B-C,4,6
968,2,2,DRY,CLASE B-C,4,6
969,2,2,DRY,CLASE B-C,4,6
970,2,2,RF,CLASE B-C,6,6
971,2,2,DRY,CLASE B-C,4,6
972,2,2,DRY,CLASE D,4,6
973,2,2,DRY,CLASE B-C,2,6
974,2,2,DRY,CLASE B-C,4,6
975,5,2,DRY,CLASE B-C,2,6
976,1,2,DRY,CLASE B-C,2,6
977,1,1,DRY,INSPECTION,4,6
978,6,2,DRY,CLASE B-C,1,6
979,6,2,DRY,CLASE B-C,1,6
980,6,2,DRY,CLASE B-C,1,6
981,6,2,DRY,CLASE B-C,1,6
982,6,2,DRY,CLASE B-C,1,6
983,7,2,DRY,CLASE B-C,1,6
984,7,2,DRY,CLASE B-C,1,6
985,7,2,RF,CLASE B-C,2,6
986,7,2,DRY,CLASE B-C,1,6
987,7,2,DRY,CLASE B-C,1,6
988,7,2,RF,CLASE B-C,2,6
989,7,2,RF,CLASE B-C,2,6
990,7,2,DRY,CLASE B-C,1,6
991,7,2,DRY,CLASE B-C,3,6
992,7,2,DRY,CLASE B-C,1,6
993,7,2,DRY,CLASE B-C,1,6
994,7,2,RF,CLASE B-C,2,6
995,7,2,RF,CLASE B-C,3,6
996,7,2,DRY,CLASE B-C,3,6
997,7,2,DRY,CLASE B-C,1,6
998,7,2,DRY,CLASE B-C,1,6
999,7,2,DRY,CLASE B-C,1,6
1000,7,2,RF,CLASE B-C,3,6
1001,7,2,RF,CLASE B-C,2,6
1002,7,2,RF,CLASE B-C,3,6
1003,7,2,RF,CLASE B-C,3,6
1004,7,2,DRY,CLASE B-C,1,6
1005,7,2,DRY,CLASE B-C,1,6
1006,7,2,DRY,CLASE B-C,1,6
1007,7,2,RF,CLASE B-C,3,6
1008,7,2,RF,CLASE B-C,2,6
1009,7,2,DRY,CLASE B-C,1,6
1010,7,2,RF,CLASE B-C,2,6
1011,7,2,DRY,CLASE B-C,1,6
1012,7,2,DRY,CLASE B-C,1,6
1013,7,2,RF,CLASE B-C,3,6
1014,7,2,DRY,CLASE B-C,1,6
1015,7,2,DRY,CLASE B-C,1,6
1016,7,2,DRY,CLASE B-C,3,6
1017,6,2,DRY,CLASE B-C,1,6
1018,6,2,DRY,CLASE B-C,1,6
1019,6,2,DRY,CLASE B-C,1,6
1020,6,2,DRY,CLASE B-C,1,6
1021,6,2,DRY,CLASE B-C,1,6
1022,1,2,DRY,INSPECTION,124,6
1023,1,2,DRY,INSPECTION,113,6
1024,1,2,DRY,INSPECTION,108,6
1025,1,2,DRY,INSPECTION,109,6
1026,1,2,DRY,CLASE D,93,6
1027,1,1,DRY,CLASE B-C,94,6
1028,1,2,DRY,INSPECTION,98,6
1029,1,2,DRY,INSPECTION,86,6
1030,1,2,DRY,INSPECTION,85,6
1031,1,2,DRY,INSPECTION,81,6
1032,1,2,DRY,INSPECTION,85,6
1033,3,2,DRY,CLASE B-C,86,6
1034,1,2,DRY,INSPECTION,85,6
1035,1,2,DRY,INSPECTION,85,6
1036,1,2,DRY,CLASE B-C,85,6
1037,3,2,DRY,CLASE B-C,72,6
1038,3,2,DRY,CLASE B-C,72,6
1039,3,2,DRY,CLASE B-C,72,6
1040,3,2,DRY,CLASE B-C,72,6
1041,3,2,DRY,CLASE B-C,72,6
1042,3,2,DRY,CLASE B-C,72,6
1043,3,2,DRY,CLASE B-C,74,6
1044,3,2,DRY,CLASE B-C,73,6
1045,3,2,DRY,CLASE B-C,72,6
1046,3,2,DRY,CLASE B-C,72,6
1047,3,2,DRY,CLASE B-C,72,6
1048,3,2,DRY,CLASE B-C,72,6
1049,3,2,DRY,CLASE B-C,72,6
1050,3,2,DRY,CLASE B-C,72,6
1051,1,2,DRY,INSPECTION,75,6
1052,1,2,DRY,INSPECTION,72,6
1053,1,2,DRY,INSPECTION,67,6
1054,1,2,DRY,CLASE D,72,6
1055,1,2,DRY,INSPECTION,68,6
1056,1,2,DRY,INSPECTION,72,6
1057,1,2,DRY,INSPECTION,73,6
1058,1,2,DRY,INSPECTION,66,6
1059,1,2,DRY,CLASE D,73,6
1060,1,2,DRY,INSPECTION,72,6
1061,1,2,DRY,INSPECTION,73,6
1062,2,2,DRY,CLASE B-C,69,6
1063,2,2,DRY,CLASE B-C,76,6
1064,2,2,DRY,CLASE B-C,75,6
1065,2,2,DRY,CLASE B-C,69,6
1066,2,2,DRY,CLASE B-C,75,6
1067,2,2,DRY,CLASE B-C,75,6
1068,3,2,DRY,CLASE B-C,73,6
1069,2,2,DRY,CLASE B-C,67,6
1070,2,2,DRY,CLASE B-C,66,6
1071,2,2,DRY,CLASE B-C,67,6
1072,9,2,DRY,CLASE B-C,67,6
1073,3,2,DRY,CLASE B-C,66,6
1074,1,2,DRY,INSPECTION,59,6
1075,1,2,DRY,INSPECTION,53,6
1076,1,2,DRY,CLASE B-C,63,6
1077,1,2,DRY,INSPECTION,53,6
1078,1,2,DRY,INSPECTION,59,6
1079,1,2,DRY,INSPECTION,53,6
1080,1,2,DRY,INSPECTION,56,6
1081,1,2,DRY,INSPECTION,59,6
1082,1,1,DRY,CLASE B-C,59,6
1083,1,2,DRY,INSPECTION,51,6
1084,1,2,DRY,INSPECTION,53,6
1085,1,2,DRY,CLASE B-C,63,6
1086,1,2,DRY,INSPECTION,60,6
1087,1,2,DRY,INSPECTION,63,6
1088,1,2,DRY,INSPECTION,52,6
1089,1,2,DRY,INSPECTION,53,6
1090,1,2,DRY,INSPECTION,53,6
1091,1,2,DRY,INSPECTION,63,6
1092,1,2,DRY,INSPECTION,52,6
1093,1,2,DRY,CLASE D,52,6
1094,1,2,DRY,INSPECTION,52,6
1095,1,2,DRY,INSPECTION,52,6
1096,2,2,DRY,CLASE B-C,63,6
1097,2,2,DRY,CLASE B-C,63,6
1098,2,2,RF,CLASE B-C,58,6
1099,2,2,DRY,CLASE B-C,63,6
1100,2,2,DRY,CLASE B-C,63,6
1101,2,2,DRY,CLASE B-C,63,6
1102,2,2,DRY,CLASE B-C,62,6
1103,7,2,RF,CLASE B-C,61,6
1104,3,2,DRY,CLASE B-C,58,6
1105,3,2,DRY,CLASE B-C,59,6
1106,7,2,DRY,CLASE B-C,4,6
1107,9,2,DRY,CLASE B-C,60,6
1108,9,2,DRY,CLASE B-C,59,6
1109,1,2,DRY,INSPECTION,51,6
1110,1,2,DRY,INSPECTION,54,6
1111,1,2,DRY,INSPECTION,53,6
1112,1,2,DRY,INSPECTION,53,6
1113,1,2,DRY,INSPECTION,53,6
1114,2,2,DRY,CLASE B-C,43,6
1115,2,2,DRY,CLASE B-C,40,6
1116,2,2,DRY,CLASE B-C,43,6
1117,2,2,DRY,CLASE B-C,40,6
1118,2,2,DRY,CLASE B-C,40,6
1119,2,2,DRY,CLASE B-C,40,6
1120,2,2,DRY,CLASE B-C,40,6
1121,2,2,DRY,CLASE B-C,50,6
1122,2,2,DRY,CLASE B-C,40,6
1123,2,2,DRY,CLASE B-C,40,6
1124,2,2,DRY,INSPECTION,49,6
1125,2,2,DRY,CLASE B-C,43,6
1126,2,2,DRY,CLASE B-C,43,6
1127,2,2,DRY,CLASE B-C,43,6
1128,2,2,DRY,CLASE B-C,43,6
1129,1,2,DRY,INSPECTION,44,6
1130,1,1,DRY,CLASE B-C,41,6
1131,1,1,DRY,CLASE B-C,35,6
1132,1,2,DRY,INSPECTION,42,6
1133,1,2,DRY,INSPECTION,35,6
1134,1,1,DRY,CLASE B-C,44,6
1135,1,1,DRY,CLASE B-C,43,6
1136,1,2,DRY,INSPECTION,43,6
1137,1,1,DRY,CLASE B-C,40,6
1138,1,2,DRY,INSPECTION,42,6
1139,1,2,DRY,CLASE B-C,43,6
1140,1,2,DRY,INSPECTION,44,6
1141,1,1,DRY,CLASE B-C,42,6
1142,1,2,DRY,INSPECTION,40,6
1143,9,2,DRY,CLASE B-C,51,6
1144,9,2,DRY,CLASE B-C,51,6
1145,9,2,DRY,CLASE B-C,50,6
1146,1,2,DRY,INSPECTION,49,6
1147,1,2,DRY,INSPECTION,46,6
1148,3,2,DRY,CLASE B-C,45,6
1149,3,2,DRY,CLASE B-C,30,6
1150,3,2,DRY,CLASE B-C,31,6
1151,3,2,DRY,CLASE B-C,35,6
1152,1,2,DRY,INSPECTION,46,6
1153,1,2,DRY,INSPECTION,34,6
1154,1,1,DRY,CLASE D,35,6
1155,1,2,DRY,INSPECTION,40,6
1156,1,1,DRY,INSPECTION,36,6
1157,1,1,DRY,CLASE B-C,40,6
1158,1,2,DRY,INSPECTION,35,6
1159,1,2,DRY,INSPECTION,34,6
1160,1,1,DRY,INSPECTION,37,6
1161,1,2,DRY,INSPECTION,35,6
1162,2,2,DRY,CLASE B,33,6
1163,2,2,DRY,CLASE B-C,33,6
1164,2,2,DRY,CLASE B-C,33,6
1165,2,2,DRY,CLASE B-C,33,6
1166,2,2,DRY,CLASE B-C,39,6
1167,2,2,DRY,CLASE B-C,34,6
1168,2,2,DRY,CLASE B-C,39,6
1169,2,2,DRY,CLASE A,39,6
1170,2,2,DRY,CLASE A,39,6
1171,2,2,DRY,CLASE B-C,33,6
1172,2,2,DRY,CLASE B-C,33,6
1173,2,2,DRY,CLASE B-C,33,6
1174,2,2,DRY,CLASE B-C,33,6
1175,2,2,DRY,CLASE B-C,33,6
1176,2,2,DRY,CLASE B-C,33,6
1177,2,2,DRY,CLASE B-C,33,6
1178,2,2,DRY,CLASE B-C,33,6
1179,2,2,DRY,CLASE B-C,34,6
1180,2,2,DRY,CLASE B-C,39,6
1181,2,2,DRY,CLASE B-C,33,6
1182,2,2,DRY,CLASE B-C,33,6
1183,2,2,DRY,CLASE A,39,6
1184,2,2,DRY,CLASE B-C,39,6
1185,2,2,DRY,CLASE A,39,6
1186,2,2,DRY,CLASE B-C,33,6
1187,2,2,DRY,CLASE B-C,36,6
1188,2,2,DRY,CLASE B-C,39,6
1189,2,2,DRY,CLASE B-C,33,6
1190,2,2,DRY,CLASE B-C,39,6
1191,2,2,DRY,CLASE B-C,39,6
1192,2,2,DRY,CLASE B-C,33,6
1193,2,2,DRY,CLASE B-C,39,6
1194,2,2,DRY,CLASE B-C,33,6
1195,2,2,DRY,CLASE B-C,39,6
1196,2,2,DRY,CLASE B-C,33,6
1197,2,2,DRY,CLASE B-C,33,6
1198,2,2,DRY,CLASE B-C,39,6
1199,2,2,DRY,CLASE A,39,6
1200,2,2,DRY,CLASE A,39,6
1201,2,2,DRY,CLASE B-C,39,6
1202,2,2,DRY,CLASE B-C,33,6
1203,2,2,DRY,CLASE B-C,39,6
1204,2,2,DRY,CLASE B-C,33,6
1205,2,2,DRY,CLASE B-C,39,6
1206,2,2,DRY,CLASE A,39,6
1207,2,2,DRY,CLASE A,39,6
1208,2,2,DRY,CLASE B-C,33,6
1209,2,2,DRY,CLASE B-C,37,6
1210,2,2,DRY,CLASE B-C,33,6
1211,2,2,DRY,CLASE B-C,33,6
1212,2,2,DRY,CLASE B-C,33,6
1213,2,2,DRY,CLASE B-C,33,6
1214,2,2,DRY,CLASE B-C,39,6
1215,2,2,DRY,CLASE B-C,33,6
1216,2,2,DRY,CLASE B-C,39,6
1217,2,2,DRY,CLASE B-C,33,6
1218,2,2,DRY,CLASE B-C,39,6
1219,2,2,DRY,CLASE B-C,33,6
1220,2,2,DRY,CLASE D,33,6
1221,2,2,DRY,CLASE B-C,33,6
1222,2,2,DRY,CLASE B-C,33,6
1223,2,2,DRY,CLASE B-C,39,6
1224,2,2,DRY,CLASE B-C,41,6
1225,2,2,DRY,CLASE B-C,33,6
1226,1,2,DRY,INSPECTION,43,6
1227,1,2,DRY,INSPECTION,42,6
1228,1,2,DRY,INSPECTION,42,6
1229,1,2,DRY,INSPECTION,42,6
1230,1,2,DRY,INSPECTION,42,6
1231,1,2,DRY,INSPECTION,42,6
1232,3,2,DRY,CLASE B-C,35,6
1233,3,2,DRY,CLASE B-C,29,6
1234,8,2,DRY,CLASE B-C,34,6
1235,8,2,DRY,CLASE B-C,34,6
1236,8,2,DRY,CLASE B-C,34,6
1237,8,2,DRY,CLASE B-C,34,6
1238,8,2,DRY,CLASE B-C,34,6
1239,8,2,DRY,CLASE B-C,34,6
1240,8,2,DRY,CLASE B-C,34,6
1241,8,2,DRY,CLASE B-C,34,6
1242,7,2,RF,CLASE B-C,38,6
1243,3,2,DRY,CLASE B-C,29,6
1244,1,2,DRY,INSPECTION,37,6
1245,1,2,DRY,INSPECTION,36,6
1246,1,2,DRY,INSPECTION,35,6
1247,1,2,DRY,INSPECTION,35,6
1248,4,2,DRY,CLASE B-C,32,6
1249,1,2,DRY,INSPECTION,35,6
1250,1,2,DRY,INSPECTION,35,6
1251,1,2,DRY,INSPECTION,35,6
1252,1,2,DRY,INSPECTION,35,6
1253,1,2,DRY,INSPECTION,34,6
1254,1,2,DRY,INSPECTION,34,6
1255,1,2,DRY,INSPECTION,34,6
1256,1,2,DRY,INSPECTION,34,6
1257,1,2,DRY,INSPECTION,34,6
1258,1,2,DRY,INSPECTION,34,6
1259,1,2,DRY,INSPECTION,34,6
1260,1,2,DRY,INSPECTION,34,6
1261,9,2,DRY,CLASE B-C,15,6
1262,2,2,DRY,CLASE B-C,29,6
1263,2,2,DRY,CLASE B-C,29,6
1264,2,2,DRY,CLASE B-C,29,6
1265,2,2,DRY,CLASE B-C,29,6
1266,2,2,DRY,CLASE B-C,29,6
1267,2,2,DRY,CLASE B-C,28,6
1268,2,2,DRY,CLASE B-C,29,6
1269,2,2,DRY,CLASE B-C,29,6
1270,2,2,DRY,CLASE B-C,25,6
1271,2,2,DRY,CLASE B-C,29,6
1272,2,2,RF,CLASE B-C,31,6
1273,2,2,DRY,CLASE B-C,29,6
1274,2,2,DRY,CLASE B-C,25,6
1275,2,2,DRY,CLASE B-C,25,6
